<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170110,000000,9.5638600,9.5913000,9.5430000,9.5874000,1011963
20170111,000000,9.5872000,9.5890000,9.5420000,9.5551700,1094846
20170112,000000,9.5553700,9.5590000,9.4935000,9.5012200,1177618
20170113,000000,9.5007200,9.5045000,9.4665000,9.4707900,994366
20170114,000000,9.4702700,9.4807000,9.4645000,9.4782000,20204
20170115,000000,9.4754000,9.4898000,9.4594000,9.4898000,207
20170116,000000,9.4898000,9.5026000,9.4692000,9.4877100,858620
20170117,000000,9.4877100,9.5418900,9.4833000,9.5206100,1279067
20170118,000000,9.5204800,9.5367300,9.5092000,9.5144200,1085397
20170119,000000,9.5138000,9.5659400,9.5089000,9.5409700,1206484
20170120,000000,9.5409700,9.5468000,9.4937000,9.5080900,1206138
20170121,000000,9.5077300,9.5081100,9.4860000,9.4867000,66555
20170122,000000,9.5090500,9.5090500,9.5090500,9.5090500,1
20170123,000000,9.5090500,9.5230000,9.4883000,9.4952600,986471
20170124,000000,9.4947800,9.5098500,9.4730000,9.4935300,1102417
20170125,000000,9.4927900,9.5060000,9.4737000,9.4840300,1107082
20170126,000000,9.4840300,9.4850300,9.4390000,9.4427400,1026710
20170127,000000,9.4432000,9.4683900,9.4345000,9.4622300,1082966
20170128,000000,9.4622600,9.4708600,9.4570000,9.4570000,25076
20170129,000000,9.4562000,9.4648000,9.4492000,9.4602000,117
20170130,000000,9.4587000,9.4730000,9.4270000,9.4430900,1050525
20170131,000000,9.4430100,9.4578700,9.4325000,9.4414800,1174884
20170201,000000,9.4413800,9.4499500,9.4112000,9.4213600,1111166
20170202,000000,9.4209800,9.4271900,9.4050000,9.4183400,1001267
20170203,000000,9.4183300,9.4638400,9.4075000,9.4450000,1028655
20170204,000000,9.4450500,9.4523900,9.4374300,9.4523900,43093
20170205,000000,9.4445000,9.4445000,9.4420000,9.4420000,2
20170206,000000,9.4470000,9.4983700,9.4380000,9.4796700,1044300
20170207,000000,9.4797400,9.4941100,9.4620000,9.4787000,1019447
20170208,000000,9.4786600,9.4824300,9.4430000,9.4531000,1016542
20170209,000000,9.4517300,9.5017700,9.4395000,9.4838900,1045378
20170210,000000,9.4838800,9.5059000,9.4712000,9.4886500,1007358
20170211,000000,9.4896700,9.4929900,9.4802000,9.4895000,22530
20170212,000000,9.4889000,9.4889000,9.4770000,9.4848000,39
20170213,000000,9.4847000,9.4910000,9.4645000,9.4714400,708585
20170214,000000,9.4708500,9.4751200,9.4440000,9.4505900,875891
20170215,000000,9.4506900,9.4719000,9.4357000,9.4530500,807730
20170216,000000,9.4524500,9.4772300,9.4410000,9.4563800,724330
20170217,000000,9.4554500,9.4814500,9.4407000,9.4562400,719792
20170218,000000,9.4565200,9.4612300,9.4537000,9.4579000,16570
